EnsemblGeneStableID	HGNC.symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj	Direction.rnaseq	Direction.H3K27ac	Direction.atac	Direction.methylation
ENSG00000277203.1	F8A1	687.2073806	1.288786426	0.356924885	3.98E-05	0.000442227	Up	NS	NS	NS
ENSG00000170381.14	SEMA3E	41.5144211	-2.369737817	0.728975111	3.99E-05	0.000442918	Down	Decrease	NS	NS
ENSG00000090238.12	YPEL3	5509.865219	-1.069545006	0.287605409	4.05E-05	0.000449172	Down	Increase	NS	NS
ENSG00000129038.16	LOXL1	32.99020703	2.977605941	0.999929159	4.05E-05	0.000449172	Up	NS	NS	NS
ENSG00000121057.13	AKAP1	1119.909174	1.368487427	0.386015668	4.07E-05	0.000450544	Up	Increase	NS	NS
ENSG00000130775.16	THEMIS2	5455.730741	-1.866001026	0.59273357	4.12E-05	0.000456007	Down	NS	NS	NS
ENSG00000008394.13	MGST1	733.9562997	2.678890904	1.194416932	4.13E-05	0.000456667	Up	Increase	Increase	NS
ENSG00000112110.10	MRPL18	852.8456392	1.752325409	0.536441689	4.13E-05	0.000456667	Up	NS	NS	NS
ENSG00000134716.11	CYP2J2	41.29860252	1.994630049	0.579341028	4.13E-05	0.000456667	Up	NS	NS	NS
ENSG00000173762.8	CD7	287.2498246	2.438961265	0.936429217	4.18E-05	0.000461525	Up	Increase	NS	NS
ENSG00000188322.7	SBK1	152.5189396	-2.01191608	0.639215922	4.18E-05	0.000461525	Down	NS	NS	NS
ENSG00000258951.1	KRT18P7	58.53980041	-1.768178886	0.510983751	4.28E-05	0.000471328	Down	Decrease	NS	NS
ENSG00000100330.16	MTMR3	3659.650967	-1.270324333	0.355074852	4.33E-05	0.00047644	Down	NS	NS	NS
ENSG00000127084.19	FGD3	4631.747493	-1.196452184	0.331171231	4.43E-05	0.000486843	Down	Decrease	Decrease	NS
ENSG00000167550.11	RHEBL1	193.9712595	1.148079356	0.310736612	4.46E-05	0.000489925	Up	NS	NS	NS
ENSG00000188706.13	ZDHHC9	408.6386117	1.340882998	0.37700844	4.46E-05	0.000489925	Up	NS	NS	NS
ENSG00000187796.15	CARD9	427.6489772	1.44144664	0.413727137	4.47E-05	0.000490882	Up	NS	NS	NS
ENSG00000204323.5	SMIM5	157.1042375	-1.603138521	0.467106241	4.49E-05	0.000491706	Down	NS	NS	NS
ENSG00000084207.18	GSTP1	5735.934451	1.679799896	0.512930935	4.53E-05	0.000496077	Up	Increase	Increase	NS
ENSG00000198160.14	MIER1	1248.754055	-1.037510152	0.278393218	4.53E-05	0.000496077	Down	Decrease	NS	NS
ENSG00000111879.20	FAM184A	57.95709747	3.325972752	2.07398082	4.55E-05	0.000497688	Up	Increase	Increase	NS
ENSG00000078814.17	MYH7B	317.2586144	-1.124758696	0.305683986	4.56E-05	0.000498204	Down	NS	Increase	NS
ENSG00000143507.18	DUSP10	806.7461323	-2.065229558	0.715823352	4.58E-05	0.000500021	Down	NS	NS	NS
ENSG00000160877.6	NACC1	1726.298092	1.398037885	0.401962861	4.61E-05	0.000502218	Up	NS	Increase	NS
ENSG00000075239.14	ACAT1	905.2870353	1.130441226	0.308305453	4.61E-05	0.000502469	Up	Decrease	Increase	NS
ENSG00000132661.4	NXT1	517.2261022	1.188109903	0.327284949	4.64E-05	0.00050528	Up	Increase	Increase	NS
ENSG00000134109.11	EDEM1	10266.30307	-1.061564938	0.288011296	4.65E-05	0.000506202	Down	NS	Increase	NS
ENSG00000160298.18	C21orf58	673.3527944	1.340802937	0.379928453	4.68E-05	0.000507814	Up	NS	NS	NS
ENSG00000167797.8	CDK2AP2	1398.040338	1.437966452	0.416767736	4.68E-05	0.000507814	Up	Increase	Increase	NS
ENSG00000177542.11	SLC25A22	1116.037145	1.046845072	0.28215959	4.70E-05	0.000510005	Up	NS	NS	NS
ENSG00000065413.20	ANKRD44	6334.130791	-1.159489439	0.319362663	4.75E-05	0.000514491	Down	Decrease	NS	NS
ENSG00000196646.12	ZNF136	972.0209396	-1.17463083	0.324739409	4.75E-05	0.000514677	Down	NS	NS	NS
ENSG00000151240.17	DIP2C	298.9210791	-1.558572772	0.457917411	4.76E-05	0.000514705	Down	NS	NS	Hypo
ENSG00000162063.13	CCNF	533.0430393	1.43661757	0.414740736	4.77E-05	0.000516168	Up	Increase	Increase	NS
ENSG00000170542.6	SERPINB9	2283.165339	-1.184250926	0.328803071	4.77E-05	0.000516168	Down	NS	Increase	NS
ENSG00000131409.13	LRRC4B	36.61139614	-1.868492993	0.53993503	4.78E-05	0.000516746	Down	NS	NS	NS
ENSG00000254087.8	LYN	11650.29932	-1.27576025	0.360222638	4.81E-05	0.000518833	Down	Decrease	NS	NS
ENSG00000049759.18	NEDD4L	577.2202022	1.806206867	0.564920521	4.81E-05	0.000519307	Up	NS	NS	Hypo
ENSG00000103707.10	MTFMT	392.2492032	1.253949227	0.349738639	4.92E-05	0.000529703	Up	Decrease	NS	NS
ENSG00000163918.10	RFC4	910.315591	1.100814941	0.297726391	4.97E-05	0.000535064	Up	NS	NS	Hypo
ENSG00000111906.18	HDDC2	944.6096784	1.288866452	0.363829454	5.00E-05	0.000537257	Up	NS	NS	NS
ENSG00000179088.14	C12orf42	238.2216518	-1.497571358	0.435405556	5.02E-05	0.000538901	Down	NS	NS	Hyper
ENSG00000126457.21	PRMT1	5368.47496	1.135968769	0.31261828	5.02E-05	0.00053906	Up	Increase	Increase	NS
ENSG00000220785.7	MTMR9LP	480.4366352	-1.42979273	0.414837423	5.04E-05	0.0005407	Down	NS	Decrease	NS
ENSG00000105197.11	TIMM50	1577.462501	1.142179914	0.315474149	5.05E-05	0.000541332	Up	NS	Decrease	NS
ENSG00000152056.17	AP1S3	1136.616859	-1.10096792	0.300998111	5.10E-05	0.000545062	Down	NS	NS	NS
ENSG00000172366.20	MCRIP2	1331.216053	1.465195917	0.431089433	5.15E-05	0.000549251	Up	Increase	Increase	NS
ENSG00000125656.11	CLPP	897.006203	1.18151471	0.328680243	5.16E-05	0.000549846	Up	NS	NS	NS
ENSG00000120725.13	SIL1	681.2126858	1.115540593	0.306049687	5.18E-05	0.000551234	Up	Decrease	NS	NS
ENSG00000179271.3	GADD45GIP1	1420.175335	1.356674396	0.390025505	5.20E-05	0.000553189	Up	NS	Increase	NS
ENSG00000015568.13	RGPD5	676.176056	-1.508089956	0.447668775	5.23E-05	0.000555429	Down	NS	NS	NS
ENSG00000120341.18	SEC16B	334.9933564	2.184374925	0.766530675	5.24E-05	0.000556396	Up	NS	NS	NS
ENSG00000146232.17	NFKBIE	2934.650124	1.19722741	0.335151443	5.26E-05	0.000557682	Up	NS	NS	NS
ENSG00000163528.13	CHCHD4	237.727125	1.715547127	0.52483561	5.27E-05	0.000558952	Up	NS	NS	NS
ENSG00000161010.15	MRNIP	4545.488894	-1.376170381	0.40044916	5.39E-05	0.000569855	Down	NS	NS	NS
ENSG00000139055.7	ERP27	129.5586036	-1.739477942	0.527434991	5.40E-05	0.000571038	Down	NS	NS	NS
ENSG00000213551.7	DNAJC9	1369.274169	1.032832381	0.280022714	5.40E-05	0.000571038	Up	NS	NS	NS
ENSG00000023330.15	ALAS1	838.9294336	1.089434229	0.298733963	5.41E-05	0.000571126	Up	NS	NS	NS
ENSG00000165029.16	ABCA1	1808.668987	-2.269512985	0.935714355	5.43E-05	0.000572033	Down	Decrease	NS	NS
ENSG00000143321.19	HDGF	4184.781101	1.014730777	0.275250622	5.48E-05	0.000576888	Up	NS	Increase	NS
ENSG00000183397.5	C19orf71	411.1176594	-1.387584702	0.401032967	5.51E-05	0.000580372	Down	NS	NS	NS
ENSG00000169627.9	BOLA2B	696.5740709	1.363048546	0.393579836	5.57E-05	0.000585411	Up	Increase	NS	NS
ENSG00000205710.4	C17orf107	99.43968381	-2.051754047	0.65605928	5.57E-05	0.000585691	Down	Increase;Decrease	NS	NS
ENSG00000117155.16	SSX2IP	279.8078594	2.094787852	0.717242619	5.60E-05	0.000587653	Up	NS	NS	NS
ENSG00000144218.19	AFF3	9618.7081	-1.260239878	0.359675984	5.60E-05	0.000587653	Down	Increase;Decrease	NS	NS
ENSG00000181061.13	HIGD1A	699.1200593	1.21504498	0.339378098	5.60E-05	0.000587846	Up	NS	NS	NS
ENSG00000086967.10	MYBPC2	124.79766	-1.942306189	0.604891649	5.61E-05	0.00058839	Down	NS	NS	NS
ENSG00000168439.17	STIP1	3679.120566	1.091310809	0.3019649	5.63E-05	0.000590378	Up	NS	NS	NS
ENSG00000107611.16	CUBN	394.4926803	-2.059634227	0.724408654	5.65E-05	0.000592018	Down	NS	NS	NS
ENSG00000136950.13	ARPC5L	1788.054195	1.033162019	0.281457059	5.67E-05	0.000593711	Up	NS	NS	NS
ENSG00000140105.18	WARS1	5806.522974	1.464628209	0.435449997	5.71E-05	0.000597588	Up	NS	NS	NS
ENSG00000144747.17	TMF1	2990.618401	-1.301347212	0.374526939	5.76E-05	0.000602466	Down	NS	NS	NS
ENSG00000169031.20	COL4A3	2461.807536	-2.396544198	1.161840869	5.78E-05	0.000603505	Down	Decrease	NS	NS
ENSG00000136824.19	SMC2	901.8135814	1.062148479	0.291377871	5.78E-05	0.00060405	Up	NS	NS	NS
ENSG00000034677.13	RNF19A	4588.675032	-1.232313279	0.350944295	5.85E-05	0.000610021	Down	NS	NS	NS
ENSG00000186918.14	ZNF395	4534.754312	-1.173016106	0.330547259	5.85E-05	0.000610021	Down	NS	NS	NS
ENSG00000128973.13	CLN6	1216.072312	1.103816221	0.305450977	5.88E-05	0.000613147	Up	NS	NS	NS
ENSG00000198805.12	PNP	1673.700729	1.359271165	0.395962973	5.88E-05	0.000613147	Up	NS	NS	NS
ENSG00000263874.2	LINC00672	373.3760613	-1.30872163	0.373834298	5.89E-05	0.000613698	Down	NS	NS	NS
ENSG00000206455.8	TCF19	288.3390703	1.571011281	0.45240782	5.93E-05	0.000617279	Up	NS	NS	NS
ENSG00000182518.13	FAM104B	255.1326457	1.086492537	0.297981244	5.95E-05	0.000618111	Up	NS	NS	NS
ENSG00000179031.8	NSA2P3	27.33288676	-3.311264353	1.204354469	5.97E-05	0.000619695	Down	NS	NS	NS
ENSG00000106049.9	HIBADH	462.4892003	1.079510124	0.297079254	5.98E-05	0.000619711	Up	NS	NS	NS
ENSG00000165828.15	PRAP1	31.70910633	-2.026098726	0.60571954	5.97E-05	0.000619711	Down	NS	NS	NS
ENSG00000126467.11	TSKS	20.60384644	3.974516757	1.270406801	6.05E-05	0.000625662	Up	Increase	Increase	NS
ENSG00000164236.12	ANKRD33B	201.9863649	2.727195569	1.373027501	6.06E-05	0.000626601	Up	NS	NS	NS
ENSG00000100167.20	SEPTIN3	28.76746395	3.030798904	1.015359523	6.07E-05	0.000627429	Up	NS	NS	NS
ENSG00000025708.14	TYMP	1206.49026	1.258684403	0.361460684	6.09E-05	0.000628923	Up	NS	NS	NS
ENSG00000268758.7	ADGRE4P	1088.924469	-2.708114371	1.310095864	6.11E-05	0.000630283	Down	Decrease	NS	NS
ENSG00000135698.10	MPHOSPH6	504.2760544	1.008068297	0.274823889	6.14E-05	0.000633552	Up	NS	NS	NS
ENSG00000181074.4	OR52N4	99.94435684	-1.647567923	0.492063904	6.18E-05	0.000637046	Down	Decrease	Increase	NS
ENSG00000275183.2	LENG9	30.79432411	4.271119173	3.334896255	6.21E-05	0.000639041	Up	NS	Increase	NS
ENSG00000170006.12	TMEM154	2656.140016	-1.820687894	0.599239739	6.25E-05	0.000643379	Down	Decrease	NS	NS
ENSG00000169299.14	PGM2	653.4591965	1.030716474	0.282712708	6.27E-05	0.000645099	Up	Decrease	NS	NS
ENSG00000077713.19	SLC25A43	557.9554992	1.219437224	0.345502261	6.28E-05	0.000645334	Up	NS	NS	NS
ENSG00000277443.3	MARCKS	935.3086394	2.136364924	0.773300389	6.35E-05	0.000651485	Up	NS	NS	NS
ENSG00000165644.11	COMTD1	536.8729396	1.9042574	0.626070359	6.36E-05	0.000651851	Up	Decrease	NS	NS
ENSG00000188818.12	ZDHHC11	195.8761035	1.171473118	0.327536147	6.41E-05	0.000655754	Up	NS	NS	NS
ENSG00000165490.13	DDIAS	273.1698003	1.32270083	0.38061772	6.44E-05	0.000658457	Up	Decrease	NS	NS
ENSG00000013016.16	EHD3	1402.346947	-1.164052281	0.329319251	6.51E-05	0.000664761	Down	NS	NS	NS
ENSG00000060138.13	YBX3	13292.59291	-1.210382333	0.34650526	6.54E-05	0.000666639	Down	NS	Decrease	NS
ENSG00000087903.13	RFX2	90.1846589	-1.513346441	0.443233489	6.59E-05	0.000670551	Down	NS	NS	NS
ENSG00000147400.10	CETN2	367.6822823	1.103361301	0.306860129	6.59E-05	0.000670551	Up	NS	NS	NS
ENSG00000240771.8	ARHGEF25	43.81617938	2.290224424	0.714420517	6.58E-05	0.000670551	Up	Decrease	NS	NS
ENSG00000166681.14	BEX3	111.1983831	2.765189331	2.426081876	6.64E-05	0.000674579	Up	NS	NS	NS
ENSG00000187144.11	SPATA21	59.10522747	1.610619052	0.47070308	6.74E-05	0.000683985	Up	NS	Increase	NS
ENSG00000122687.19	MRM2	820.2917714	1.093190955	0.305552434	6.81E-05	0.000691139	Up	NS	NS	NS
ENSG00000129315.11	CCNT1	2525.212423	-1.096967918	0.308463355	6.87E-05	0.000696751	Down	NS	NS	NS
ENSG00000088882.8	CPXM1	53.38089446	2.446510836	0.824106692	6.89E-05	0.000697825	Up	NS	NS	NS
ENSG00000163170.12	BOLA3	235.927153	1.757443868	0.555535045	6.90E-05	0.000698425	Up	NS	Decrease	NS
ENSG00000130653.16	PNPLA7	2569.151948	-1.157475802	0.329030657	6.91E-05	0.000699163	Down	Decrease	Increase	NS
ENSG00000144746.7	ARL6IP5	2184.258718	1.155571702	0.328043761	6.91E-05	0.000699215	Up	NS	NS	NS
ENSG00000079337.16	RAPGEF3	4873.757647	-2.063655767	0.7561697	6.93E-05	0.000700361	Down	NS	NS	NS
ENSG00000155158.20	TTC39B	341.8606203	-1.95243719	0.671446392	7.01E-05	0.000708186	Down	Decrease	NS	NS
ENSG00000186665.9	C17orf58	156.5609793	1.662786185	0.511772226	7.04E-05	0.000711536	Up	NS	NS	NS
ENSG00000101194.18	SLC17A9	3308.21576	1.289796017	0.375674092	7.09E-05	0.000715301	Up	NS	Increase	NS
ENSG00000116574.6	RHOU	28.82780107	2.825898937	0.930349176	7.15E-05	0.00072085	Up	Increase	NS	Hypo
ENSG00000224769.1	MUC20P1	95.33190423	-1.75261303	0.541978557	7.16E-05	0.000721836	Down	Decrease	NS	NS
ENSG00000072952.18	MRVI1	28.89061993	-2.877776583	0.991533482	7.17E-05	0.000721932	Down	NS	NS	NS
ENSG00000183971.9	NPW	18.13310244	3.709177428	1.306042357	7.25E-05	0.00072895	Up	Increase	Increase	NS
ENSG00000130818.12	ZNF426	1071.865875	-1.142363127	0.324843431	7.25E-05	0.000729402	Down	NS	NS	NS
ENSG00000168005.9	SPINDOC	806.344367	1.213675442	0.348189818	7.26E-05	0.000729721	Up	NS	NS	NS
ENSG00000103257.9	SLC7A5	1143.04999	1.849262234	0.628674252	7.27E-05	0.000730117	Up	NS	NS	NS
ENSG00000138794.10	CASP6	284.5524035	1.309580434	0.381133341	7.46E-05	0.0007484	Up	NS	NS	NS
ENSG00000161381.14	PLXDC1	89.45109188	-1.725341613	0.531787588	7.49E-05	0.000750293	Down	NS	NS	NS
ENSG00000163635.19	ATXN7	3146.542111	-1.168876131	0.335684436	7.50E-05	0.000750717	Down	NS	NS	NS
ENSG00000174276.7	ZNHIT2	145.3301497	1.502509811	0.449080257	7.51E-05	0.00075111	Up	NS	NS	NS
ENSG00000137818.12	RPLP1	51866.20868	1.135445446	0.323047899	7.53E-05	0.000753085	Up	NS	NS	NS
ENSG00000233831.4	ZNF311	29.28254048	6.073576334	2.150399319	7.56E-05	0.000755007	Up	NS	Increase	NS
ENSG00000179750.16	APOBEC3B	237.4594321	2.299813096	0.886213724	7.58E-05	0.000756707	Up	Decrease	NS	NS
ENSG00000109107.14	ALDOC	253.4764382	1.357751747	0.397939424	7.59E-05	0.000757528	Up	NS	NS	NS
ENSG00000162639.16	HENMT1	457.1672617	1.113163477	0.314067294	7.63E-05	0.000761485	Up	Increase	NS	NS
ENSG00000140104.14	CLBA1	135.6848589	1.359461929	0.395319361	7.64E-05	0.00076161	Up	NS	NS	NS
ENSG00000247626.5	MARS2	409.0853387	1.189647481	0.340628963	7.72E-05	0.000768935	Up	NS	NS	NS
ENSG00000239388.9	ASB14	370.3552115	-1.007457509	0.279454026	7.77E-05	0.000772756	Down	Decrease	NS	NS
ENSG00000166432.15	ZMAT1	3453.90256	-2.001716513	0.72321893	7.87E-05	0.000780742	Down	NS	NS	NS
ENSG00000180806.5	HOXC9	25.15744188	7.774388583	3.509425657	7.87E-05	0.000781218	Up	NS	NS	NS
ENSG00000105639.19	JAK3	4297.937878	1.102319318	0.311636115	7.89E-05	0.000782083	Up	NS	Increase	NS
ENSG00000164932.13	CTHRC1	60.96747426	3.012425218	1.156449995	7.89E-05	0.000782083	Up	NS	NS	NS
ENSG00000157429.16	ZNF19	348.3546247	-1.154905342	0.328629013	7.92E-05	0.000784083	Down	NS	NS	NS
ENSG00000099625.13	CBARP	37.94947602	3.456245192	1.498285405	8.06E-05	0.000796834	Up	Increase	Increase	NS
ENSG00000103415.12	HMOX2	973.3450456	1.272084101	0.373137394	8.10E-05	0.000800911	Up	Decrease	NS	NS
ENSG00000255274.9	SMIM35	140.1739296	-1.443313216	0.431846206	8.11E-05	0.000801377	Down	NS	NS	NS
ENSG00000185875.13	THNSL1	180.4044644	1.220238562	0.349212197	8.12E-05	0.000801845	Up	NS	NS	NS
ENSG00000128059.8	PPAT	636.6233119	1.206546492	0.348632612	8.18E-05	0.000806925	Up	NS	NS	NS
ENSG00000072506.13	HSD17B10	1611.234471	1.033086955	0.289957348	8.19E-05	0.00080723	Up	NS	NS	NS
ENSG00000127922.9	SEM1	1396.258814	1.129523795	0.322642113	8.21E-05	0.000809277	Up	NS	NS	NS
ENSG00000278535.5	DHRS11	163.1495728	1.282821561	0.372350489	8.31E-05	0.000818088	Up	Increase	NS	NS
ENSG00000125434.11	SLC25A35	444.6089263	-1.368775804	0.410293022	8.34E-05	0.000820808	Down	NS	Increase	NS
ENSG00000110318.15	CEP126	439.6155727	-1.456628981	0.444152341	8.40E-05	0.000825337	Down	NS	NS	NS
ENSG00000145103.15	ILDR1	142.3816875	1.864236804	0.603094629	8.49E-05	0.00083361	Up	Decrease	Increase	NS
ENSG00000198756.12	COLGALT2	29.00956739	2.200718503	0.687172583	8.52E-05	0.000836841	Up	NS	NS	NS
ENSG00000147044.21	CASK	1250.594081	-1.120503206	0.321335864	8.53E-05	0.000836965	Down	NS	NS	NS
ENSG00000130770.18	ATP5IF1	1274.58924	1.040664685	0.29319038	8.58E-05	0.000840649	Up	NS	NS	NS
ENSG00000014914.21	MTMR11	265.1963242	2.358618238	2.278532678	8.63E-05	0.000844015	Up	NS	NS	NS
ENSG00000086504.17	MRPL28	1388.977553	1.251408243	0.368608795	8.75E-05	0.00085412	Up	Increase	Increase	NS
ENSG00000169139.12	UBE2V2	584.7656819	1.380928237	0.417020096	8.76E-05	0.000854371	Up	Decrease	NS	NS
ENSG00000224531.6	SMIM13	216.3615758	1.086070474	0.307001375	8.93E-05	0.00086992	Up	NS	NS	NS
ENSG00000182584.6	ACTL10	55.43527381	2.469159465	0.834416771	8.99E-05	0.000875163	Up	NS	NS	NS
ENSG00000132963.8	POMP	1099.717615	1.236406128	0.365242208	9.04E-05	0.000878861	Up	Decrease	NS	NS
ENSG00000132376.20	INPP5K	1348.823011	-1.17022483	0.342690992	9.11E-05	0.000885182	Down	NS	NS	NS
ENSG00000119383.19	PTPA	2150.282915	1.01167686	0.284757848	9.19E-05	0.000892182	Up	NS	NS	NS
ENSG00000167106.12	FAM102A	5194.394516	-1.245200098	0.370607635	9.23E-05	0.000895077	Down	NS	NS	NS
ENSG00000184371.14	CSF1	276.5113809	2.201787025	0.821868897	9.23E-05	0.000895077	Up	Decrease	NS	NS
ENSG00000137135.18	ARHGEF39	431.2169859	1.031607857	0.291657876	9.33E-05	0.000903053	Up	NS	NS	NS
ENSG00000123545.6	NDUFAF4	377.4308509	1.324404278	0.395715939	9.48E-05	0.00091675	Up	NS	NS	NS
ENSG00000186105.8	LRRC70	101.9896626	-1.353983914	0.39804868	9.49E-05	0.000917024	Down	NS	NS	NS
ENSG00000120509.10	PDZD11	544.0999445	1.06408278	0.303187973	9.58E-05	0.000925523	Up	NS	NS	NS
ENSG00000099624.8	ATP5F1D	1547.518065	1.190049947	0.349360844	9.59E-05	0.000926133	Up	Increase	Increase	NS
ENSG00000186567.13	CEACAM19	102.4663318	-1.563425196	0.477654401	9.60E-05	0.000926202	Down	NS	Decrease	NS
ENSG00000100243.21	CYB5R3	3284.745849	-1.000563241	0.283213342	9.64E-05	0.000929446	Down	Increase	NS	NS
ENSG00000137877.10	SPTBN5	559.714967	-1.49028842	0.466540303	9.66E-05	0.00093078	Down	NS	NS	NS
ENSG00000066248.15	NGEF	32.50307584	3.069291714	1.264296607	9.68E-05	0.000932254	Up	Decrease	Increase	NS
ENSG00000196584.3	XRCC2	443.0715724	1.261328407	0.374210104	9.80E-05	0.000942047	Up	NS	NS	NS
ENSG00000159289.6	GOLGA6A	15.6629995	-3.129920538	1.053016853	9.82E-05	0.000943014	Down	NS	NS	NS
ENSG00000075624.16	ACTB	64516.21267	1.144881079	0.333763292	9.85E-05	0.00094571	Up	Increase	Increase	NS
ENSG00000176101.12	SSNA1	1048.555608	1.248178173	0.371478897	9.87E-05	0.000946748	Up	NS	Increase	NS
ENSG00000175701.10	MTLN	185.1018705	1.804309896	0.601738238	9.88E-05	0.000947327	Up	NS	NS	NS
ENSG00000156650.14	KAT6B	1412.632727	-1.011553442	0.287057693	9.91E-05	0.000947332	Down	Decrease	NS	NS
ENSG00000176170.14	SPHK1	34.27101423	2.583562099	0.923815449	9.90E-05	0.000947332	Up	NS	NS	NS
ENSG00000124103.10	FAM209A	74.28955127	-1.503940224	0.454836519	9.97E-05	0.000952788	Down	NS	NS	NS
ENSG00000091106.19	NLRC4	107.6129605	1.326733476	0.39220316	0.000100835	0.000961696	Up	NS	NS	NS
ENSG00000204977.10	TRIM13	1726.81847	-1.243828466	0.37150718	0.000100868	0.000961696	Down	Decrease	Decrease	NS
ENSG00000100664.11	EIF5	8217.505816	-1.006906487	0.286816188	0.000101012	0.000962552	Down	NS	NS	NS
ENSG00000188807.13	TMEM201	575.7730617	1.325319954	0.400708726	0.00010259	0.000976546	Up	NS	NS	Hypo
ENSG00000242612.7	DECR2	164.7949211	1.055781895	0.299856333	0.000102779	0.000977829	Up	Increase	Increase	Hypo
ENSG00000175556.17	LONRF3	225.9797501	-1.740245377	0.578793435	0.000102971	0.000979134	Down	NS	NS	NS
ENSG00000154447.15	SH3RF1	21.70388523	3.270568324	1.232764692	0.000104181	0.000989577	Up	Decrease	NS	Hypo
ENSG00000133740.11	E2F5	1527.18476	-1.220802179	0.362865956	0.0001053	0.000998086	Down	Decrease	NS	NS
ENSG00000141759.15	TXNL4A	1229.260114	1.027911782	0.294475082	0.000105254	0.000998086	Up	NS	NS	NS
ENSG00000103351.13	CLUAP1	489.8059263	1.046761815	0.299457097	0.000105421	0.00099869	Up	Decrease	NS	NS
ENSG00000179855.9	GIPC3	33.7826172	-2.422464626	0.812500192	0.000105532	0.00099869	Down	NS	NS	NS
ENSG00000182004.13	SNRPE	1485.672834	1.049929591	0.301501905	0.000105499	0.00099869	Up	Decrease	Decrease	NS
ENSG00000147123.10	NDUFB11	1869.390869	1.139657542	0.333534004	0.000105701	0.000999765	Up	NS	NS	NS
ENSG00000090776.6	EFNB1	79.2029931	1.814923085	0.583653473	0.000105859	0.001000725	Up	NS	NS	NS
ENSG00000108381.11	ASPA	209.2250897	-1.137517782	0.329005647	0.000106035	0.001001855	Down	NS	Decrease	NS
ENSG00000196700.9	ZNF512B	2051.752384	1.262015057	0.379540978	0.000107523	0.001014845	Up	NS	Increase	NS
ENSG00000164082.15	GRM2	62.15818768	-2.375770364	0.878505808	0.000109088	0.001027984	Down	NS	Increase	NS
ENSG00000170209.5	ANKK1	73.2050494	-1.667086185	0.521691772	0.000110229	0.001038185	Down	Decrease	NS	Hypo
ENSG00000111732.11	AICDA	977.4668361	2.229433567	1.841443291	0.000110623	0.001041353	Up	NS	NS	NS
ENSG00000058866.15	DGKG	1257.578804	-1.789833282	0.642012441	0.00011085	0.001042934	Down	NS	NS	NS
ENSG00000135925.9	WNT10A	1487.98609	1.468230587	0.464037515	0.000111034	0.001044118	Up	Decrease	NS	NS
ENSG00000158483.16	FAM86C1	186.139278	1.300908381	0.389487972	0.000111681	0.001049649	Up	NS	NS	NS
ENSG00000214413.9	BBIP1	1159.439159	-1.105994018	0.321889156	0.000111746	0.001049703	Down	Decrease	NS	NS
ENSG00000068001.14	HYAL2	281.0095278	2.15823545	0.813109268	0.000112719	0.001057173	Up	NS	Increase	NS
ENSG00000092621.12	PHGDH	231.5421592	2.178086642	0.830132642	0.000112836	0.001057719	Up	NS	NS	NS
ENSG00000183605.17	SFXN4	819.9833789	1.163692824	0.343872152	0.000113521	0.001063586	Up	Decrease	NS	NS
ENSG00000013306.16	SLC25A39	3417.918077	1.030189861	0.296282345	0.000115337	0.001077202	Up	NS	NS	NS
ENSG00000131653.13	TRAF7	2792.165539	1.074282561	0.311409303	0.000115604	0.001079135	Up	Increase	Increase	NS
ENSG00000119138.4	KLF9	1256.158706	-1.163073912	0.345946912	0.00011578	0.001079648	Down	NS	NS	NS
ENSG00000205213.14	LGR4	103.2202323	-1.310417949	0.389453519	0.00011577	0.001079648	Down	NS	NS	NS
ENSG00000087448.11	KLHL42	1940.708579	1.771404051	0.615316698	0.000115941	0.001080579	Up	NS	Increase	NS
ENSG00000121350.16	PYROXD1	1013.572212	-1.167577799	0.34670741	0.000116042	0.001080963	Down	NS	NS	NS
ENSG00000138604.10	GLCE	115.6769329	1.510106318	0.468067873	0.000116184	0.001081718	Up	NS	NS	Hypo
ENSG00000172172.8	MRPL13	506.7298316	1.248746692	0.375137173	0.000116538	0.001083882	Up	NS	NS	NS
ENSG00000176563.10	CNTD1	242.0717379	-1.379301825	0.42442229	0.000116886	0.001086554	Down	Decrease	NS	NS
ENSG00000232630.1	PRPS1P2	165.9945264	-1.625682675	0.5249872	0.000118734	0.001103159	Down	NS	NS	NS
ENSG00000124562.10	SNRPC	1625.442626	1.161577139	0.344886652	0.000118861	0.001103189	Up	Increase	NS	NS
ENSG00000088832.17	FKBP1A	3072.095242	1.17010954	0.348882902	0.000119237	0.001106107	Up	NS	NS	NS
ENSG00000213949.10	ITGA1	48.91709922	-1.715800266	0.53986227	0.000119938	0.001112024	Down	NS	Increase	NS
ENSG00000059758.8	CDK17	1239.987705	-1.026380291	0.297218631	0.000120159	0.001113499	Down	NS	Decrease	NS
ENSG00000168615.12	ADAM9	241.4563967	1.581314267	0.508956935	0.000120503	0.001115525	Up	NS	NS	NS
ENSG00000164930.12	FZD6	272.0098991	2.072852033	0.768984293	0.000120703	0.001116795	Up	NS	NS	NS
ENSG00000124493.14	GRM4	88.16013076	2.585302294	1.050400079	0.000121748	0.001125884	Up	Increase	NS	NS
ENSG00000065057.9	NTHL1	397.4960037	1.303213171	0.397212822	0.000122165	0.001129157	Up	Increase	Increase	NS
ENSG00000235655.3	H3P6	1757.974202	1.210932703	0.364607772	0.000122649	0.001132894	Up	NS	NS	NS
ENSG00000027869.11	SH2D2A	246.9500334	2.316043761	1.432050571	0.000123463	0.001138054	Up	NS	Increase	NS
